area,count,percent
169.0,1,0.06385696040868455
168.0,1,0.06385696040868455
166.0,1,0.06385696040868455
162.0,1,0.06385696040868455
295.0,1,0.06385696040868455
239.0,1,0.06385696040868455
243.0,1,0.06385696040868455
306.0,1,0.06385696040868455
273.0,1,0.06385696040868455
303.0,1,0.06385696040868455
301.0,1,0.06385696040868455
845.0,1,0.06385696040868455
998.0,1,0.06385696040868455
890.0,1,0.06385696040868455
88.0,1,0.06385696040868455
99.0,1,0.06385696040868455
66.0,1,0.06385696040868455
128.0,1,0.06385696040868455
123.0,1,0.06385696040868455
89.0,1,0.06385696040868455
124.0,1,0.06385696040868455
44.0,1,0.06385696040868455
147.0,1,0.06385696040868455
43.0,1,0.06385696040868455
58.0,1,0.06385696040868455
86.0,1,0.06385696040868455
119.0,1,0.06385696040868455
92.0,1,0.06385696040868455
94.0,1,0.06385696040868455
141.0,1,0.06385696040868455
143.0,1,0.06385696040868455
133.0,1,0.06385696040868455
77.0,1,0.06385696040868455
16.0,1,0.06385696040868455
15.0,1,0.06385696040868455
49.0,1,0.06385696040868455
154.0,1,0.06385696040868455
34.0,1,0.06385696040868455
29.0,1,0.06385696040868455
76.0,1,0.06385696040868455
23.0,1,0.06385696040868455
26.0,1,0.06385696040868455
24.0,1,0.06385696040868455
11.0,1,0.06385696040868455
151.0,1,0.06385696040868455
12.0,1,0.06385696040868455
107.0,1,0.06385696040868455
84.0,1,0.06385696040868455
113.0,1,0.06385696040868455
629.0,1,0.06385696040868455
335.0,1,0.06385696040868455
442.0,1,0.06385696040868455
354.0,1,0.06385696040868455
352.0,1,0.06385696040868455
343.0,1,0.06385696040868455
342.0,1,0.06385696040868455
341.0,1,0.06385696040868455
334.0,1,0.06385696040868455
372.0,1,0.06385696040868455
327.0,1,0.06385696040868455
326.0,1,0.06385696040868455
323.0,1,0.06385696040868455
417.0,1,0.06385696040868455
444.0,1,0.06385696040868455
312.0,1,0.06385696040868455
359.0,1,0.06385696040868455
376.0,1,0.06385696040868455
112.0,1,0.06385696040868455
362.0,1,0.06385696040868455
135.0,1,0.06385696040868455
137.0,1,0.06385696040868455
82.0,1,0.06385696040868455
39.0,1,0.06385696040868455
1600.0,1,0.06385696040868455
157.0,1,0.06385696040868455
414.0,1,0.06385696040868455
383.0,1,0.06385696040868455
411.0,1,0.06385696040868455
398.0,1,0.06385696040868455
395.0,1,0.06385696040868455
392.0,1,0.06385696040868455
387.0,1,0.06385696040868455
385.0,1,0.06385696040868455
10.0,1,0.06385696040868455
