id,name,show_id,count,percent
506,Brian Oakes,"80191044,80191049",2,0.029321213898255385
507,Brian Robbins,60028097,1,0.014660606949127693
508,Brian Smith,70026432,1,0.014660606949127693
509,Brian Smrz,80208951,1,0.014660606949127693
510,Brian Volk-Weiss,81148672,1,0.014660606949127693
511,Brie Larson,81034317,1,0.014660606949127693
512,Brit McAdams,70083809,1,0.014660606949127693
513,Brittany Andrews,80220761,1,0.014660606949127693
514,Brodje Wemboendja,81213153,1,0.014660606949127693
515,Bronwen Hughes,80173002,1,0.014660606949127693
516,Bruce Beresford,80131551,1,0.014660606949127693
517,Bruce Gowers,70059700,1,0.014660606949127693
518,Bruce Leddy,81109078,1,0.014660606949127693
519,Bruce MacDonald,80222301,1,0.014660606949127693
520,Bruce McCulloch,28631236,1,0.014660606949127693
521,Bruce McDonald,70235768,1,0.014660606949127693
522,Bruce Robinson,70120340,1,0.014660606949127693
523,Bruce Sinofsky,80174429,1,0.014660606949127693
524,Bruce W. Smith,70003046,1,0.014660606949127693
525,Bruno Ascenzo,81020005,1,0.014660606949127693
526,Bruno Garotti,80245601,1,0.014660606949127693
527,Bruno Stagnaro,70041893,1,0.014660606949127693
528,Bryan Bertino,80150242,1,0.014660606949127693
529,Bryan Buckley,80202728,1,0.014660606949127693
530,Bryan Fogel,80168079,1,0.014660606949127693
531,Bryan Singer,70041963,1,0.014660606949127693
532,Bryan Spicer,70197049,1,0.014660606949127693
533,Bryce Wagoner,70242063,1,0.014660606949127693
534,Buddhadev Dasgupta,80238190,1,0.014660606949127693
535,Bumpy,81066723,1,0.014660606949127693
536,Bunmi Ajakaiye,81172757,1,0.014660606949127693
537,Burak Aksak,"80134436,80134515",2,0.029321213898255385
538,Burhan Qurbani,80141337,1,0.014660606949127693
539,Buta Singh,80203791,1,0.014660606949127693
540,Buz Wallick,81034771,1,0.014660606949127693
541,Buzz Kulik,70206823,1,0.014660606949127693
542,Byron Howard,"70099615,80062011",2,0.029321213898255385
543,Byun Hyuk,81026705,1,0.014660606949127693
544,C. Fitz,80990829,1,0.014660606949127693
545,C.J. Wallis,81092327,1,0.014660606949127693
546,Caio Cobra,80160726,1,0.014660606949127693
547,Cal Saville,80108147,1,0.014660606949127693
548,Cal Seville,"80158769,80158770",2,0.029321213898255385
549,Callie Khouri,70082264,1,0.014660606949127693
550,Camilla Nielsson,80052683,1,0.014660606949127693
551,Camille Shooshani,81150918,1,0.014660606949127693
552,Caradog W. James,80153131,1,0.014660606949127693
553,Carlo Padial,80132381,1,0.014660606949127693
554,Carlos Algara,80162246,1,0.014660606949127693
555,Carlos Bolado,80005332,1,0.014660606949127693
556,Carlos Marques-Marcet,80208091,1,0.014660606949127693
557,Carlos Sedes,80018046,1,0.014660606949127693
558,Carlos Therón,80202503,1,0.014660606949127693
559,Carlos Vermut,80109296,1,0.014660606949127693
560,Carly Stone,81009808,1,0.014660606949127693
561,Carol Reed,60011729,1,0.014660606949127693
562,Cary Joji Fukunaga,80044545,1,0.014660606949127693
563,Cary Murnion,80174220,1,0.014660606949127693
564,Caryn Waechter,81147285,1,0.014660606949127693
565,Castille Landon,80167699,1,0.014660606949127693
566,Cate Shortland,80164392,1,0.014660606949127693
567,Cathy Garcia-Molina,"70127628,80011541,80092925,80175332,81010866,81010870,81010873",7,0.10262424864389386
568,Cavi Borges,80116761,1,0.014660606949127693
569,Cecilia Atán,80236993,1,0.014660606949127693
570,Cecilia Peck,80222025,1,0.014660606949127693
571,Cem Yılmaz,"80134524,80231064,80231065",3,0.043981820847383085
572,Chad Archibald,81173255,1,0.014660606949127693
573,Chad Hartigan,80097390,1,0.014660606949127693
574,Chad L. Scheifele,80114915,1,0.014660606949127693
575,Chad Van De Keere,"70307570,80081337",2,0.029321213898255385
576,Chan-sang Lim,80198687,1,0.014660606949127693
577,Chandan Arora,70042756,1,0.014660606949127693
578,Chandra Barot,20255837,1,0.014660606949127693
579,Chandra Prakash Dwivedi,81213884,1,0.014660606949127693
580,Chandrakant Kanse,80201612,1,0.014660606949127693
581,Chandrakant Kulkarni,"80201622,80201623,80201810",3,0.043981820847383085
582,Chandran Narikode,80994419,1,0.014660606949127693
583,Chang-Min Lee,80176866,1,0.014660606949127693
584,Chanon Yingyong,80999996,1,0.014660606949127693
585,Chapman Way,70299904,1,0.014660606949127693
586,Charles A. Nichols,60020948,1,0.014660606949127693
587,Charles Martin Smith,70305955,1,0.014660606949127693
588,Charles Officer,81009823,1,0.014660606949127693
589,Charles Stone III,"60023638,80044834,80158485",3,0.043981820847383085
590,Charles Walters,542137,1,0.014660606949127693
591,Charlie Haskell,80092837,1,0.014660606949127693
592,Charlie Lightening,"81001381,81001382",2,0.029321213898255385
593,Charlie McDowell,"70299863,80115857",2,0.029321213898255385
594,Charlie Siskel,80143794,1,0.014660606949127693
595,Charlie Vaughn,80190149,1,0.014660606949127693
596,Charlotte Zwerin,60003961,1,0.014660606949127693
597,Chatchai Katenut,80999985,1,0.014660606949127693
598,Chayanop Boonprakob,80158839,1,0.014660606949127693
599,Che Sandoval,81039410,1,0.014660606949127693
600,Cheang Pou Soi,70124651,1,0.014660606949127693
601,Cheh Chang,"60001377,70100527,70124316",3,0.043981820847383085
602,Chen Hung-yi,81122206,1,0.014660606949127693
603,Chester Tam,80100936,1,0.014660606949127693
604,Cheta Chukwu,81172899,1,0.014660606949127693
605,Chi Fat Chan,81012295,1,0.014660606949127693
606,Chi Keung Fung,81036524,1,0.014660606949127693
607,Chia Tang,70111922,1,0.014660606949127693
608,Chia-Liang Liu,"70059191,70130432,80039484,80039662",4,0.05864242779651077
609,Chito S. Roño,"70060865,70110919",2,0.029321213898255385
610,Chiwetel Ejiofor,80200047,1,0.014660606949127693
611,Cho Li,81122206,1,0.014660606949127693
612,Choi Jin-seong,80226236,1,0.014660606949127693
613,Chow Kwun-wai,81012294,1,0.014660606949127693
614,Chris Baugh,80174219,1,0.014660606949127693
615,Chris Bell,"80058247,81009815",2,0.029321213898255385
616,Chris Blake,81060040,1,0.014660606949127693
617,Chris Bouchard,80166319,1,0.014660606949127693
618,Chris Bould,"70059483,80108207",2,0.029321213898255385
619,Chris Buck,"26009364,70058025,80062011",3,0.043981820847383085
620,Chris Burkard,80216662,1,0.014660606949127693
621,Chris Eigeman,81017724,1,0.014660606949127693
622,Chris Howe,"80187306,81054495",2,0.029321213898255385
623,Chris Jenkins,80195962,1,0.014660606949127693
624,Chris Kelly,80098288,1,0.014660606949127693
625,Chris Koch,60000409,1,0.014660606949127693
626,Chris McCoy,80119375,1,0.014660606949127693
627,Chris Moukarbel,80196586,1,0.014660606949127693
628,Chris Nahon,80167488,1,0.014660606949127693
629,Chris Nelson,81019888,1,0.014660606949127693
630,Chris Perkel,80190588,1,0.014660606949127693
631,Chris Renaud,81044813,1,0.014660606949127693
632,Chris Robinson,80216302,1,0.014660606949127693
633,Chris Sanders,70143241,1,0.014660606949127693
634,Chris Sivertson,"80206907,81094665",2,0.029321213898255385
635,Chris Smith,"80209608,81035279",2,0.029321213898255385
636,Chris Sparling,80077402,1,0.014660606949127693
637,Chris Stokes,"80174097,81011993,81103092,81103093",4,0.05864242779651077
638,Chris Weitz,60022998,1,0.014660606949127693
639,Chris Williams,70099615,1,0.014660606949127693
640,Christel Gibson,81103139,1,0.014660606949127693
641,Christian Charles,60024976,1,0.014660606949127693
642,Christian De Vita,80018296,1,0.014660606949127693
643,Christian Desmares,80062096,1,0.014660606949127693
644,Christian Ditter,80028357,1,0.014660606949127693
645,Christian Herrendoerfer,80106791,1,0.014660606949127693
646,Christian Tureaud,80216003,1,0.014660606949127693
647,Christian Zübert,80191219,1,0.014660606949127693
648,Christina Clusiau,80168084,1,0.014660606949127693
649,Christophe Honoré,81011936,1,0.014660606949127693
650,Christopher Chambers,80065214,1,0.014660606949127693
651,Christopher Guest,"80075476,80244848",2,0.029321213898255385
652,Christopher Loren Ewers,81088285,1,0.014660606949127693
653,Christopher Louie,80057691,1,0.014660606949127693
654,Christopher Martin,80108996,1,0.014660606949127693
655,Christopher Murray,80167646,1,0.014660606949127693
656,Christopher Nolan,70131314,1,0.014660606949127693
657,Christopher Nolen,"81145270,81145273",2,0.029321213898255385
658,Christopher Ray,81136964,1,0.014660606949127693
659,Christopher S. Rech,80044562,1,0.014660606949127693
660,Christopher Smith,"80020772,80117765",2,0.029321213898255385
661,Christopher Storer,"70295560,80106124,80134781,81078466",4,0.05864242779651077
662,Chuck Russell,80058248,1,0.014660606949127693
663,Chun Wong,80150502,1,0.014660606949127693
664,Ciarán Foy,"80043834,80206910",2,0.029321213898255385
665,Claire Scanlon,80184100,1,0.014660606949127693
666,Clarence Yiu-leung Fok,80997865,1,0.014660606949127693
667,Clark Johnson,80184676,1,0.014660606949127693
668,Claude Barras,80116741,1,0.014660606949127693
669,Claude Lelouch,80081374,1,0.014660606949127693
670,Claus Wehlisch,81105525,1,0.014660606949127693
671,Clay Glen,"70290905,80187107,80988262",3,0.043981820847383085
672,Clay Kaytis,80199682,1,0.014660606949127693
673,Clay Porter,80214584,1,0.014660606949127693
674,Clay Tweel,80005444,1,0.014660606949127693
675,Clementine Malpas,80160127,1,0.014660606949127693
676,Clint Eastwood,"60001363,60031232,70118779,70299748",4,0.05864242779651077
677,Clive Tonge,80153895,1,0.014660606949127693
678,Clovis Cornillac,80123744,1,0.014660606949127693
679,Coerte Voorhees,80119815,1,0.014660606949127693
680,Cole D. Pruitt,81006598,1,0.014660606949127693
681,Colin Dench,80134968,1,0.014660606949127693
682,Colin Strause,70141971,1,0.014660606949127693
683,Colin Teague,80032636,1,0.014660606949127693
684,Conor Allyn,80995799,1,0.014660606949127693
685,Conrad Helten,"80095193,80158155,80192815",3,0.043981820847383085
686,Constance Marks,70166234,1,0.014660606949127693
687,Corbin Bernsen,80018328,1,0.014660606949127693
688,Corey Grant,80046696,1,0.014660606949127693
689,Corey Yuen,"70025372,80039485",2,0.029321213898255385
690,Cosima Spender,"80052790,80176144",2,0.029321213898255385
691,Cosmo Feilding-Mellen,80098305,1,0.014660606949127693
692,Cosmo Segurson,81091977,1,0.014660606949127693
693,Courtney Hunt,70084148,1,0.014660606949127693
694,Craig Anderson,80205065,1,0.014660606949127693
695,Craig Brewer,"70023451,70053833,80182014",3,0.043981820847383085
696,Craig Elrod,80198056,1,0.014660606949127693
697,Craig Gillespie,70056433,1,0.014660606949127693
698,Craig Goodwill,81004460,1,0.014660606949127693
699,Craig Johnson,80168189,1,0.014660606949127693
700,Craig Monahan,60000545,1,0.014660606949127693
701,Craig Moss,80157760,1,0.014660606949127693
702,Cristina Jacob,"81092766,81092767,81092768,81092909",4,0.05864242779651077
703,Curro Velázquez,80162993,1,0.014660606949127693
704,Curtis Hanson,17672040,1,0.014660606949127693
705,Cyrus Saidi,80217120,1,0.014660606949127693
706,Célia Catunda,80205442,1,0.014660606949127693
707,D Ho,80174727,1,0.014660606949127693
708,D.B. Weiss,81060049,1,0.014660606949127693
709,DJ Chen,80203920,1,0.014660606949127693
710,Daisuke Nishio,70129415,1,0.014660606949127693
711,Dallas Jackson,81024557,1,0.014660606949127693
712,Damani Baker,80190144,1,0.014660606949127693
713,Damien Leone,81004223,1,0.014660606949127693
714,Damien O’Connor,80230507,1,0.014660606949127693
715,Damien Piscarel,80241876,1,0.014660606949127693
716,Damián Romay,"80991570,81094666",2,0.029321213898255385
717,Dan Bush,80159566,1,0.014660606949127693
718,Dan Forrer,"70290909,80080436",2,0.029321213898255385
719,Dan Fraga,80020132,1,0.014660606949127693
720,Dan Gilroy,80199689,1,0.014660606949127693
721,Dan Harris,80170277,1,0.014660606949127693
722,Dan Krauss,80106307,1,0.014660606949127693
723,Dan Kwan,80097389,1,0.014660606949127693
724,Dan Lucchesi,80213803,1,0.014660606949127693
725,Dan Villegas,"80065327,81036539",2,0.029321213898255385
726,Dana Doron,80208084,1,0.014660606949127693
727,Dani Levy,70118125,1,0.014660606949127693
728,Dani de la Torre,"80093127,80199806",2,0.029321213898255385
729,Daniel Ablin,80208211,1,0.014660606949127693
730,Daniel Alfredson,"70299204,80104116",2,0.029321213898255385
731,Daniel Arasanz,81036520,1,0.014660606949127693
732,Daniel Benmayor,70295176,1,0.014660606949127693
733,Daniel Burman,80104237,1,0.014660606949127693
734,Daniel Calparsoro,80232989,1,0.014660606949127693
735,Daniel Camenisch,81002591,1,0.014660606949127693
736,Daniel DiMauro,80114666,1,0.014660606949127693
737,Daniel Goldhaber,80177400,1,0.014660606949127693
738,Daniel Gordon,80141261,1,0.014660606949127693
739,Daniel Gray Longino,"80185321,81003981",2,0.029321213898255385
740,Daniel J. Clark,81015076,1,0.014660606949127693
741,Daniel Kontur,"80107987,80158649",2,0.029321213898255385
742,Daniel Lee,70130142,1,0.014660606949127693
743,Daniel Lindsay,"70177633,80184131",2,0.029321213898255385
744,Daniel Mann,"60002033,70135647",2,0.029321213898255385
745,Daniel McCabe,81121186,1,0.014660606949127693
746,Daniel Monzón,80988834,1,0.014660606949127693
747,Daniel Noah,70285683,1,0.014660606949127693
748,Daniel Raim,80147529,1,0.014660606949127693
749,Daniel Scheinert,80097389,1,0.014660606949127693
750,Daniel Stamm,"70136074,70291114",2,0.029321213898255385
751,Daniel Sánchez Arévalo,80990336,1,0.014660606949127693
752,Daniel Wilner,80186862,1,0.014660606949127693
753,Daniel Yee Heng Chan,81068732,1,0.014660606949127693
754,Daniela Goggi,80115152,1,0.014660606949127693
755,Daniele Thompson,80152447,1,0.014660606949127693
756,Danny Boyle,"60037022,80049358",2,0.029321213898255385
757,Danny Cannon,80020542,1,0.014660606949127693
758,Danny J. Boyle,81050193,1,0.014660606949127693
759,Danny Leiner,70000091,1,0.014660606949127693
760,Dante Lam,"70117354,80142222,80239961",3,0.043981820847383085
761,Dar Gai,81094082,1,0.014660606949127693
762,Darin Scott,81015317,1,0.014660606949127693
763,Darren Lynn Bousman,81065902,1,0.014660606949127693
764,Daryl Hannah,80242378,1,0.014660606949127693
765,Dash Shaw,80163053,1,0.014660606949127693
766,Datta Mohan Bhandare,81110386,1,0.014660606949127693
767,Dava Whisenant,81044103,1,0.014660606949127693
768,Dave Dorsey,80213400,1,0.014660606949127693
769,Dave Green,70287957,1,0.014660606949127693
770,Dave Higby,"70280748,80115464",2,0.029321213898255385
771,Dave Patten,81088786,1,0.014660606949127693
772,David Allensworth,81130297,1,0.014660606949127693
773,David Alvarado,80182411,1,0.014660606949127693
774,David Ayer,"70235384,80119234,80225915",3,0.043981820847383085
775,David Batty,"80217436,81035748,81035749,81035750,81035751",5,0.07330303474563847
776,David Beier,80213400,1,0.014660606949127693
777,David Benioff,81060049,1,0.014660606949127693
778,David Blair,80198632,1,0.014660606949127693
779,David Briggs,80185861,1,0.014660606949127693
780,David Bruckner,80217312,1,0.014660606949127693
781,David Cantolla,80236224,1,0.014660606949127693
782,David Carson,60029461,1,0.014660606949127693
783,David Chirchirillo,80219917,1,0.014660606949127693
784,David Cronenberg,80013474,1,0.014660606949127693
785,David Dhawan,"17457622,60021906,70018445,70021253,70040912,70275774,80236906,81213893",8,0.11728485559302154
786,David Dietz,80164075,1,0.014660606949127693
787,David E. Talbert,80178974,1,0.014660606949127693
788,David Fairhead,"80175483,81189396",2,0.029321213898255385
789,David Felix Sutcliffe,80039644,1,0.014660606949127693
790,David Fincher,"1178866,60022700,70044686",3,0.043981820847383085
791,David France,80189623,1,0.014660606949127693
792,David Gelb,70181716,1,0.014660606949127693
793,David Gordon Green,80015794,1,0.014660606949127693
794,David Grossman,60030245,1,0.014660606949127693
795,David Guy Levy,70270388,1,0.014660606949127693
796,David Hebditch,80114700,1,0.014660606949127693
797,David Johndrow,70043231,1,0.014660606949127693
798,David Koepp,1065372,1,0.014660606949127693
799,David L. Cunningham,81017094,1,0.014660606949127693
800,David L.G. Hughes,80219974,1,0.014660606949127693
801,David Lam,80144152,1,0.014660606949127693
802,David Lean,449931,1,0.014660606949127693
803,David Lee Miller,70114948,1,0.014660606949127693
804,David Leveaux,80155932,1,0.014660606949127693
805,David Lowery,80173542,1,0.014660606949127693
806,David M. Rosenthal,"80167481,81014479",2,0.029321213898255385
807,David Mackenzie,"70292992,80108616,80190859",3,0.043981820847383085
808,David McCracken,81032375,1,0.014660606949127693
809,David Michôd,"70266679,80068327,80182016",3,0.043981820847383085
810,David Mirkin,60020236,1,0.014660606949127693
811,David Morris,80104330,1,0.014660606949127693
812,David Mrnka,80108149,1,0.014660606949127693
813,David O. Russell,70113534,1,0.014660606949127693
814,David Pablos,80059440,1,0.014660606949127693
815,David Palmer,70243445,1,0.014660606949127693
816,David Pastor,70122722,1,0.014660606949127693
817,David Paul Meyer,"80134969,80239932",2,0.029321213898255385
818,David R. Ellis,"60026114,70113006,70178618",3,0.043981820847383085
819,David Raynr,60024161,1,0.014660606949127693
820,David Salzberg,80216003,1,0.014660606949127693
821,David Sampliner,80011848,1,0.014660606949127693
822,David Schalko,80138584,1,0.014660606949127693
823,David Serrano,80103426,1,0.014660606949127693
824,David Shisgall,80101609,1,0.014660606949127693
825,David Silberg,70048968,1,0.014660606949127693
826,David Sington,"80099305,80174436",2,0.029321213898255385
827,David Soren,70267728,1,0.014660606949127693
828,David Stubbs,80126016,1,0.014660606949127693
829,David Wain,"60021299,80107084",2,0.029321213898255385
830,David Wnendt,80094357,1,0.014660606949127693
831,David Zucker,"16914787,60001807,60001808",3,0.043981820847383085
832,Davis Guggenheim,80048218,1,0.014660606949127693
833,Dawn Porter,80174282,1,0.014660606949127693
834,Dax Shepard,70243445,1,0.014660606949127693
835,Dean Wellins,80062011,1,0.014660606949127693
836,Dean White,70197049,1,0.014660606949127693
837,Dean Wright,70242938,1,0.014660606949127693
838,Deane Taylor,80119555,1,0.014660606949127693
839,Debaloy Dey,80203783,1,0.014660606949127693
840,Debra Granik,70129374,1,0.014660606949127693
841,Dee Rees,80175694,1,0.014660606949127693
842,Deep Joshi,81024712,1,0.014660606949127693
843,Deepika Narayan Bhardwaj,80239988,1,0.014660606949127693
844,Deepti Naval,81080769,1,0.014660606949127693
845,Dejan Zečević,80214579,1,0.014660606949127693
846,Demetri Martin,80158802,1,0.014660606949127693
847,Denis Villeneuve,70293661,1,0.014660606949127693
